bin,binSize,pageviews_median,pageviews_sum,timestamp,article,level,change
15,30,2057,62680.718778128496,20160923,Anya_Taylor-Joy,5,false
16,30,1758,63052.585372293746,20161023,Anya_Taylor-Joy,5,false
17,30,3325,104199.03930957732,20161121,Anya_Taylor-Joy,6,true
18,30,6779,213029.21581111746,20161221,Anya_Taylor-Joy,6,false
19,30,12475,450510.14023120695,20170120,Anya_Taylor-Joy,6,false
20,30,3831,137025.1099759467,20170219,Anya_Taylor-Joy,6,false
21,30,7123,213880.8526492995,20170322,Anya_Taylor-Joy,6,false
22,30,7131,225480.02746539825,20170421,Anya_Taylor-Joy,6,false
23,30,5046,175756.68865552772,20170521,Anya_Taylor-Joy,6,false
24,30,4102,136524.42055642855,20170620,Anya_Taylor-Joy,6,false
25,30,3944,119030.37983194989,20170720,Anya_Taylor-Joy,6,false
26,30,2921,89587.01606535817,20170819,Anya_Taylor-Joy,6,false
27,30,2965,157886.18060740634,20170918,Anya_Taylor-Joy,6,false
28,30,5335,190128.55649419592,20171018,Anya_Taylor-Joy,6,false
29,30,4874,145671.49600812132,20171116,Anya_Taylor-Joy,6,false
30,30,4967,182155.02615371227,20171216,Anya_Taylor-Joy,6,false
31,30,3806,117545.37882101744,20180115,Anya_Taylor-Joy,6,false
32,30,5444,165952.16518305498,20180214,Anya_Taylor-Joy,6,false
33,30,4627,143160.64353523252,20180317,Anya_Taylor-Joy,6,false
34,30,3196,100590.20745737995,20180416,Anya_Taylor-Joy,6,false
35,30,3672,110479.80739837111,20180516,Anya_Taylor-Joy,6,false
36,30,4304,136977.47975172583,20180615,Anya_Taylor-Joy,6,false
37,30,4661,213563.0897932684,20180715,Anya_Taylor-Joy,6,false
38,30,3283,106440.84066049501,20180814,Anya_Taylor-Joy,6,false
39,30,4013,4012.5003793633664,20180913,Anya_Taylor-Joy,6,false
0,30,101,3286.260433376324,20150701,Arunachalam_Muruganantham,1,false
1,30,95,3706.9254139925915,20150731,Arunachalam_Muruganantham,1,false
2,30,107,3482.3423089776056,20150830,Arunachalam_Muruganantham,1,false
3,30,90,3107.30175202144,20150929,Arunachalam_Muruganantham,1,false
4,30,75,2388.8631837304065,20151029,Arunachalam_Muruganantham,1,false
5,30,97,3590.5775137810333,20151127,Arunachalam_Muruganantham,1,false
6,30,82,2744.4927442111516,20151227,Arunachalam_Muruganantham,1,false
7,30,144,7118.4471671878,20160126,Arunachalam_Muruganantham,2,true
8,30,182,19652.235431106175,20160225,Arunachalam_Muruganantham,2,false
9,30,162,8946.05009793359,20160327,Arunachalam_Muruganantham,2,false
10,30,138,5659.166243090129,20160426,Arunachalam_Muruganantham,2,false
11,30,166,6009.293418231229,20160526,Arunachalam_Muruganantham,2,false
12,30,134,4004.3135180095614,20160625,Arunachalam_Muruganantham,2,false
13,30,124,3844.5434954310995,20160725,Arunachalam_Muruganantham,2,false
14,30,145,4715.73124534319,20160824,Arunachalam_Muruganantham,2,false
15,30,112,3723.2509735274334,20160923,Arunachalam_Muruganantham,2,false
16,30,124,4301.181335408923,20161023,Arunachalam_Muruganantham,2,false
17,30,143,5431.66389542696,20161121,Arunachalam_Muruganantham,2,false
18,30,347,24394.711241964946,20161221,Arunachalam_Muruganantham,3,true
19,30,290,9882.576068981807,20170120,Arunachalam_Muruganantham,3,false
20,30,319,12200.540267297858,20170219,Arunachalam_Muruganantham,3,false
21,30,615,20446.955979774862,20170322,Arunachalam_Muruganantham,3,false
22,30,335,11422.2147999007,20170421,Arunachalam_Muruganantham,3,false
23,30,402,36063.122207110755,20170521,Arunachalam_Muruganantham,3,false
24,30,323,10766.465677869783,20170620,Arunachalam_Muruganantham,3,false
25,30,379,16567.98125610843,20170720,Arunachalam_Muruganantham,3,false
26,30,609,19604.023253089228,20170819,Arunachalam_Muruganantham,4,true
27,30,513,15483.534065341943,20170918,Arunachalam_Muruganantham,4,false
28,30,597,34814.93145810744,20171018,Arunachalam_Muruganantham,4,false
29,30,1028,98176.2387849308,20171116,Arunachalam_Muruganantham,4,false
30,30,5908,269782.04580957995,20171216,Arunachalam_Muruganantham,4,false
31,30,7048,450992.6097426788,20180115,Arunachalam_Muruganantham,4,false
32,30,6685,304249.2539469447,20180214,Arunachalam_Muruganantham,4,false
33,30,1634,55135.27220888953,20180317,Arunachalam_Muruganantham,4,false
34,30,927,63053.27550287187,20180416,Arunachalam_Muruganantham,4,false
35,30,2662,153948.11987308215,20180516,Arunachalam_Muruganantham,5,true
36,30,1323,52272.898526726254,20180615,Arunachalam_Muruganantham,5,false
37,30,1640,62861.08364671048,20180715,Arunachalam_Muruganantham,5,false
38,30,5657,176445.9700216707,20180814,Arunachalam_Muruganantham,6,true
39,30,2838,2838.361672313865,20180913,Arunachalam_Muruganantham,6,false
2,30,0,1.97692940194038,20150923,Bad_Bunny,0,false
3,30,0,12.046477890690609,20150929,Bad_Bunny,0,false
4,30,0,9.180077456968762,20151029,Bad_Bunny,0,false
5,30,0,8.063939959562648,20151127,Bad_Bunny,0,false
6,30,0,3.9572882764732684,20151227,Bad_Bunny,0,false
7,30,0,5.44372813521254,20160126,Bad_Bunny,0,false
8,30,0,2.0951299757328457,20160225,Bad_Bunny,0,false
9,30,0,14.481127688277851,20160327,Bad_Bunny,0,false
10,30,0,12.175175185060173,20160426,Bad_Bunny,0,false
11,30,0,6.167667995871252,20160526,Bad_Bunny,0,false
12,30,0,10.54666668942301,20160625,Bad_Bunny,0,false
13,30,0,7.111822620986463,20160725,Bad_Bunny,0,false
14,30,0,8.111940016053257,20160824,Bad_Bunny,0,false
15,30,1,38.08433580400419,20160923,Bad_Bunny,0,false
16,30,1,38.50172091354369,20161023,Bad_Bunny,0,false
17,30,2,79.98093697643934,20161121,Bad_Bunny,0,false
18,30,8,247.84491395533456,20161221,Bad_Bunny,0,false
19,30,11,355.6167178234725,20170120,Bad_Bunny,0,false
20,30,13,342.83875999296254,20170219,Bad_Bunny,0,false
21,30,0,0,20170322,Bad_Bunny,0,false
22,30,0,25.69415032892346,20170421,Bad_Bunny,0,false
23,30,0,0,20170521,Bad_Bunny,0,false
24,30,0,0,20170620,Bad_Bunny,0,false
25,30,0,0,20170720,Bad_Bunny,0,false
26,30,0,0,20170819,Bad_Bunny,0,false
27,30,0,0,20170918,Bad_Bunny,0,false
28,30,0,0,20171018,Bad_Bunny,0,false
29,30,0,15612.358750363055,20171116,Bad_Bunny,0,false
30,30,5571,166231.73572348172,20171216,Bad_Bunny,6,true
31,30,4001,122835.4870210699,20180115,Bad_Bunny,6,false
32,30,4382,156557.4814065665,20180214,Bad_Bunny,6,false
33,30,4337,166157.15368279477,20180317,Bad_Bunny,6,false
34,30,4881,162533.52177541915,20180416,Bad_Bunny,6,false
35,30,4583,144789.9426091778,20180516,Bad_Bunny,6,false
36,30,4743,145181.25852342736,20180615,Bad_Bunny,6,false
37,30,4221,125173.57966242763,20180715,Bad_Bunny,6,false
38,30,3727,111854.35956622759,20180814,Bad_Bunny,6,false
39,30,2876,2875.504900304886,20180913,Bad_Bunny,6,false
0,30,68,1941.49364228589,20150701,Ben_McKenzie,1,false
1,30,90,2972.5336550621264,20150731,Ben_McKenzie,1,false
2,30,82,4495.064217326593,20150830,Ben_McKenzie,1,false
3,30,105,3364.819492838616,20150929,Ben_McKenzie,1,false
4,30,81,2647.7031926712293,20151029,Ben_McKenzie,1,false
5,30,90,3364.1846371686793,20151127,Ben_McKenzie,1,false
6,30,103,14944.836200891074,20151227,Ben_McKenzie,2,true
7,30,1854,63997.78176696643,20160126,Ben_McKenzie,5,true
8,30,3563,138580.34835821757,20160225,Ben_McKenzie,5,false
9,30,4114,132099.4312152159,20160327,Ben_McKenzie,5,false
10,30,4514,137823.8203476381,20160426,Ben_McKenzie,5,false
11,30,3385,104248.82434617399,20160526,Ben_McKenzie,5,false
12,30,2510,78390.90025377511,20160625,Ben_McKenzie,5,false
13,30,2439,73080.5526828863,20160725,Ben_McKenzie,5,false
14,30,2593,86892.89188050805,20160824,Ben_McKenzie,5,false
15,30,4150,132489.17098132294,20160923,Ben_McKenzie,5,false
16,30,3087,98101.30263982857,20161023,Ben_McKenzie,5,false
17,30,2930,100614.9686863,20161121,Ben_McKenzie,5,false
18,30,3088,93893.60130767862,20161221,Ben_McKenzie,5,false
19,30,2673,84623.57077581972,20170120,Ben_McKenzie,5,false
20,30,2124,65677.53546230159,20170219,Ben_McKenzie,5,false
21,30,1981,60938.55196549152,20170322,Ben_McKenzie,5,false
22,30,2611,83466.89782763456,20170421,Ben_McKenzie,5,false
23,30,2426,94674.54973114774,20170521,Ben_McKenzie,5,false
24,30,2038,62973.4830862451,20170620,Ben_McKenzie,5,false
25,30,2006,59687.19112834955,20170720,Ben_McKenzie,5,false
26,30,1971,59409.95215067516,20170819,Ben_McKenzie,5,false
27,30,3226,103641.33320366811,20170918,Ben_McKenzie,5,false
28,30,2460,77058.00917148453,20171018,Ben_McKenzie,5,false
29,30,2113,64793.88885535853,20171116,Ben_McKenzie,5,false
30,30,1950,60756.1607965165,20171216,Ben_McKenzie,5,false
31,30,1902,64704.43069183568,20180115,Ben_McKenzie,5,false
32,30,2068,66292.47195472005,20180214,Ben_McKenzie,6,true
33,30,3076,100998.85608175496,20180317,Ben_McKenzie,6,false
34,30,3635,119522.56718034245,20180416,Ben_McKenzie,6,false
35,30,5982,233440.90289209067,20180516,Ben_McKenzie,6,false
36,30,2038,63508.19085502679,20180615,Ben_McKenzie,6,false
37,30,2261,78279.26370133976,20180715,Ben_McKenzie,6,false
38,30,3054,98388.60034924374,20180814,Ben_McKenzie,6,false
39,30,3123,3123.126420245027,20180913,Ben_McKenzie,6,false
0,30,49,1527.8081000879438,20150701,Betsy_DeVos,0,false
1,30,52,1972.7710092863904,20150731,Betsy_DeVos,0,false
2,30,45,1400.2658891091896,20150830,Betsy_DeVos,0,false
3,30,51,1515.4350237828296,20150929,Betsy_DeVos,1,true
4,30,53,1643.4445558201317,20151029,Betsy_DeVos,1,false
5,30,55,1702.5928889310155,20151127,Betsy_DeVos,1,false
6,30,56,1710.736645610229,20151227,Betsy_DeVos,1,false
7,30,61,1915.5225522833668,20160126,Betsy_DeVos,1,false
8,30,65,3035.443172997041,20160225,Betsy_DeVos,1,false
9,30,68,2554.756824574877,20160327,Betsy_DeVos,1,false
10,30,61,1875.5088853249497,20160426,Betsy_DeVos,1,false
11,30,61,1941.6631729719534,20160526,Betsy_DeVos,1,false
12,30,61,1925.3453181409782,20160625,Betsy_DeVos,1,false
13,30,59,1888.656292828669,20160725,Betsy_DeVos,1,false
14,30,55,1797.3768372344775,20160824,Betsy_DeVos,1,false
15,30,57,1710.369064184235,20160923,Betsy_DeVos,1,false
16,30,69,14521.54288966365,20161023,Betsy_DeVos,1,false
17,30,10151,1234704.239415739,20161121,Betsy_DeVos,5,true
18,30,5149,889873.2159006391,20161221,Betsy_DeVos,5,false
19,30,50101,2462911.250874822,20170120,Betsy_DeVos,5,false
20,30,5482,225837.15837629125,20170219,Betsy_DeVos,5,false
21,30,3446,131864.85332427055,20170322,Betsy_DeVos,5,false
22,30,2933,288169.16588035686,20170421,Betsy_DeVos,5,false
23,30,3221,115748.59867408362,20170521,Betsy_DeVos,5,false
24,30,1917,64928.487452098314,20170620,Betsy_DeVos,5,false
25,30,2059,67145.74498259785,20170720,Betsy_DeVos,5,false
26,30,2421,84335.49591495241,20170819,Betsy_DeVos,5,false
27,30,2614,100824.90813629255,20170918,Betsy_DeVos,5,false
28,30,2396,70449.80397344145,20171018,Betsy_DeVos,5,false
29,30,1877,60343.9407397137,20171116,Betsy_DeVos,5,false
30,30,1229,47099.074769742714,20171216,Betsy_DeVos,5,false
31,30,1494,48495.61975453621,20180115,Betsy_DeVos,5,false
32,30,1520,214498.2910853432,20180214,Betsy_DeVos,5,false
33,30,2726,104367.73689068889,20180317,Betsy_DeVos,5,false
34,30,1702,53665.232252063935,20180416,Betsy_DeVos,5,false
35,30,2151,67872.54176068841,20180516,Betsy_DeVos,5,false
36,30,1510,47929.66554709741,20180615,Betsy_DeVos,5,false
37,30,3825,181197.7787454572,20180715,Betsy_DeVos,6,true
38,30,2642,102616.18752743516,20180814,Betsy_DeVos,6,false
39,30,3697,3696.782941439687,20180913,Betsy_DeVos,6,false
21,30,192,1181.260016776243,20170415,Billie_Eilish,2,false
22,30,470,14725.1046745028,20170421,Billie_Eilish,3,true
23,30,297,9828.097007715945,20170521,Billie_Eilish,3,false
24,30,510,16321.190888843612,20170620,Billie_Eilish,4,true
25,30,763,27302.367628122793,20170720,Billie_Eilish,4,false
26,30,967,30134.991844716194,20170819,Billie_Eilish,4,false
27,30,1950,64010.72324001557,20170918,Billie_Eilish,5,true
28,30,1978,61178.85695746791,20171018,Billie_Eilish,5,false
29,30,2319,68849.48735886991,20171116,Billie_Eilish,6,true
30,30,2929,90145.36447929464,20171216,Billie_Eilish,6,false
31,30,2453,76453.78457703645,20180115,Billie_Eilish,6,false
32,30,2472,76627.50704245939,20180214,Billie_Eilish,6,false
33,30,3385,110052.37105945467,20180317,Billie_Eilish,6,false
34,30,4941,154557.31432457644,20180416,Billie_Eilish,6,false
35,30,6570,196125.1835935097,20180516,Billie_Eilish,7,true
36,30,8119,256137.01296999832,20180615,Billie_Eilish,7,false
37,30,13448,417622.3177194768,20180715,Billie_Eilish,7,false
38,30,9581,309722.34146218415,20180814,Billie_Eilish,7,false
39,30,9412,9411.681270391522,20180913,Billie_Eilish,7,false
1,30,3,231.3882033684685,20150808,Billie_Kay,0,false
2,30,165,5934.7653014934895,20150830,Billie_Kay,2,true
3,30,127,3739.8037940633944,20150929,Billie_Kay,2,false
4,30,183,5399.415357970762,20151029,Billie_Kay,2,false
5,30,297,9118.834594175349,20151127,Billie_Kay,3,true
6,30,301,10035.43722941925,20151227,Billie_Kay,3,false
7,30,334,10812.705060720724,20160126,Billie_Kay,3,false
8,30,293,8624.444668152564,20160225,Billie_Kay,3,false
9,30,362,11586.580894661309,20160327,Billie_Kay,3,false
10,30,336,10399.156141507086,20160426,Billie_Kay,3,false
11,30,366,11442.616104534065,20160526,Billie_Kay,3,false
12,30,581,40915.23649133013,20160625,Billie_Kay,3,false
13,30,727,46746.069452502255,20160725,Billie_Kay,3,false
14,30,656,22608.07264373393,20160824,Billie_Kay,3,false
15,30,615,23125.68583237439,20160923,Billie_Kay,3,false
16,30,521,17356.944695711554,20161023,Billie_Kay,3,false
17,30,523,17513.7085774102,20161121,Billie_Kay,3,false
18,30,816,26912.15733483544,20161221,Billie_Kay,3,false
19,30,861,41058.2189492108,20170120,Billie_Kay,3,false
20,30,614,23199.328308257343,20170219,Billie_Kay,3,false
21,30,691,24239.84642379771,20170322,Billie_Kay,3,false
22,30,519,16019.138199233246,20170421,Billie_Kay,3,false
23,30,438,14638.467144564314,20170521,Billie_Kay,3,false
24,30,425,15563.247309632243,20170620,Billie_Kay,3,false
25,30,391,13192.38766263743,20170720,Billie_Kay,3,false
26,30,659,23679.799931718193,20170819,Billie_Kay,3,false
27,30,520,18178.394488317772,20170918,Billie_Kay,3,false
28,30,698,22614.40562636927,20171018,Billie_Kay,3,false
29,30,712,31120.575199127637,20171116,Billie_Kay,3,false
30,30,509,16011.273590186294,20171216,Billie_Kay,3,false
31,30,497,14857.236189024534,20180115,Billie_Kay,3,false
32,30,552,16363.04729164172,20180214,Billie_Kay,3,false
33,30,448,70061.4763203307,20180317,Billie_Kay,3,false
34,30,1907,83285.24629501686,20180416,Billie_Kay,4,true
35,30,954,35848.79610219766,20180516,Billie_Kay,4,false
36,30,883,34876.23913844708,20180615,Billie_Kay,4,false
37,30,622,22772.33116374805,20180715,Billie_Kay,4,false
38,30,765,31480.865492039775,20180814,Billie_Kay,4,false
39,30,671,670.6416165045482,20180913,Billie_Kay,4,false
0,30,15,644.1933902799689,20150701,Brandon_Victor_Dixon,0,false
1,30,10,357.0891123688755,20150731,Brandon_Victor_Dixon,0,false
2,30,15,501.4716807187907,20150830,Brandon_Victor_Dixon,0,false
3,30,9,255.66089704443914,20150929,Brandon_Victor_Dixon,0,false
4,30,8,264.54071683958097,20151029,Brandon_Victor_Dixon,0,false
5,30,11,375.43031253917616,20151127,Brandon_Victor_Dixon,0,false
6,30,11,332.85164036111547,20151227,Brandon_Victor_Dixon,0,false
7,30,14,405.79890277653624,20160126,Brandon_Victor_Dixon,0,false
8,30,19,570.8826950918983,20160225,Brandon_Victor_Dixon,0,false
9,30,20,612.2301857755759,20160327,Brandon_Victor_Dixon,0,false
10,30,40,1595.0555908394945,20160426,Brandon_Victor_Dixon,0,false
11,30,63,2754.6488398418974,20160526,Brandon_Victor_Dixon,1,true
12,30,252,10535.579500602253,20160625,Brandon_Victor_Dixon,1,false
13,30,155,6345.745377015575,20160725,Brandon_Victor_Dixon,1,false
14,30,247,7935.194509237594,20160824,Brandon_Victor_Dixon,1,false
15,30,242,7891.178709518805,20160923,Brandon_Victor_Dixon,1,false
16,30,271,36619.983905382745,20161023,Brandon_Victor_Dixon,1,false
17,30,614,41255.26572750457,20161121,Brandon_Victor_Dixon,1,false
18,30,389,11460.452198080035,20161221,Brandon_Victor_Dixon,1,false
19,30,217,6562.503434128086,20170120,Brandon_Victor_Dixon,1,false
20,30,185,7276.846824025714,20170219,Brandon_Victor_Dixon,1,false
21,30,176,5314.986825260863,20170322,Brandon_Victor_Dixon,1,false
22,30,137,4175.35200203254,20170421,Brandon_Victor_Dixon,1,false
23,30,150,4501.0128577988735,20170521,Brandon_Victor_Dixon,1,false
24,30,147,5531.037742047269,20170620,Brandon_Victor_Dixon,1,false
25,30,672,37968.56545273213,20170720,Brandon_Victor_Dixon,1,false
26,30,356,14766.590739803056,20170819,Brandon_Victor_Dixon,1,false
27,30,148,5053.290744719908,20170918,Brandon_Victor_Dixon,1,false
28,30,114,3445.3068005076016,20171018,Brandon_Victor_Dixon,1,false
29,30,109,3245.5019155086675,20171116,Brandon_Victor_Dixon,1,false
30,30,117,5130.947071105063,20171216,Brandon_Victor_Dixon,1,false
31,30,90,2758.435747670266,20180115,Brandon_Victor_Dixon,1,false
32,30,439,13648.913039375246,20180214,Brandon_Victor_Dixon,3,true
33,30,2247,398522.0475770937,20180317,Brandon_Victor_Dixon,3,false
34,30,534,18531.29921232291,20180416,Brandon_Victor_Dixon,3,false
35,30,386,12919.687210119313,20180516,Brandon_Victor_Dixon,3,false
36,30,652,30298.07278947538,20180615,Brandon_Victor_Dixon,4,true
37,30,638,22999.999862698616,20180715,Brandon_Victor_Dixon,4,false
38,30,784,31835.56712650872,20180814,Brandon_Victor_Dixon,4,false
39,30,538,537.5450495367226,20180913,Brandon_Victor_Dixon,4,false
0,30,30,952.582153792346,20150701,Brendon_Miller,0,false
1,30,31,901.6599866436652,20150731,Brendon_Miller,0,false
2,30,28,875.8295554265144,20150830,Brendon_Miller,0,false
3,30,26,842.6416068000764,20150929,Brendon_Miller,0,false
4,30,29,903.5684855936117,20151029,Brendon_Miller,0,false
5,30,32,959.0527120951916,20151127,Brendon_Miller,0,false
6,30,33,980.9714019455615,20151227,Brendon_Miller,0,false
7,30,36,1092.5252020649402,20160126,Brendon_Miller,0,false
8,30,33,1010.9544072890355,20160225,Brendon_Miller,0,false
9,30,56,1988.9655560044791,20160327,Brendon_Miller,0,false
10,30,44,1311.077607850163,20160426,Brendon_Miller,0,false
11,30,40,1223.5902128143543,20160526,Brendon_Miller,0,false
12,30,43,1393.8215564238462,20160625,Brendon_Miller,0,false
13,30,48,1557.9759148143053,20160725,Brendon_Miller,0,false
14,30,46,1432.4874777609102,20160824,Brendon_Miller,0,false
15,30,40,1188.5550127151955,20160923,Brendon_Miller,0,false
16,30,38,1100.0380441198051,20161023,Brendon_Miller,0,false
17,30,33,1083.4891664813572,20161121,Brendon_Miller,0,false
18,30,44,1374.6962416973215,20161221,Brendon_Miller,0,false
19,30,39,1222.9673105728657,20170120,Brendon_Miller,0,false
20,30,38,1224.6777270400887,20170219,Brendon_Miller,0,false
21,30,37,1234.2308956259055,20170322,Brendon_Miller,0,false
22,30,37,1111.449403441541,20170421,Brendon_Miller,0,false
23,30,35,1078.6443344019847,20170521,Brendon_Miller,0,false
24,30,38,1171.726465284331,20170620,Brendon_Miller,0,false
25,30,38,1226.6258439048493,20170720,Brendon_Miller,0,false
26,30,42,1300.0508984356711,20170819,Brendon_Miller,0,false
27,30,43,1276.5137513230356,20170918,Brendon_Miller,0,false
28,30,44,1352.162378775687,20171018,Brendon_Miller,0,false
29,30,36,1120.3113094913024,20171116,Brendon_Miller,0,false
30,30,52,3511.429196901846,20171216,Brendon_Miller,1,true
31,30,184,7250.28500325398,20180115,Brendon_Miller,2,true
32,30,102,8888.092015725259,20180214,Brendon_Miller,2,false
33,30,711,41779.039354939676,20180317,Brendon_Miller,4,true
34,30,2699,117622.16290509033,20180416,Brendon_Miller,4,false
35,30,834,30875.41029892667,20180516,Brendon_Miller,4,false
36,30,520,33062.35173892818,20180615,Brendon_Miller,4,false
37,30,610,48272.17158717925,20180715,Brendon_Miller,4,false
38,30,870,33124.80068016995,20180814,Brendon_Miller,4,false
39,30,1071,1070.9630737411094,20180913,Brendon_Miller,5,true
0,30,675,46222.40272652587,20150701,Brianna_Hildebrand,0,false
